Date,BTC-USD,^GSPC
2020-06-24,9313.6103515625,3050.330078125
2020-06-25,9264.8134765625,3083.760009765625
2020-06-26,9162.91796875,3009.050048828125
2020-06-29,9190.8544921875,3053.239990234375
2020-06-30,9137.9931640625,3100.2900390625
2020-07-01,9228.3251953125,3115.860107421875
2020-07-02,9123.41015625,3130.010009765625
2020-07-06,9375.474609375,3179.719970703125
2020-07-07,9252.27734375,3145.320068359375
2020-07-08,9428.3330078125,3169.93994140625
2020-07-09,9277.9677734375,3152.050048828125
2020-07-10,9278.8076171875,3185.0400390625
2020-07-13,9243.6142578125,3155.219970703125
2020-07-14,9243.2138671875,3197.52001953125
2020-07-15,9192.8369140625,3226.56005859375
2020-07-16,9132.2275390625,3215.570068359375
2020-07-17,9151.392578125,3224.72998046875
2020-07-20,9164.2314453125,3251.840087890625
2020-07-21,9374.8876953125,3257.300048828125
2020-07-22,9525.36328125,3276.02001953125
2020-07-23,9581.072265625,3235.659912109375
2020-07-24,9536.892578125,3215.6298828125
2020-07-27,10990.873046875,3239.409912109375
2020-07-28,10912.8232421875,3218.43994140625
2020-07-29,11100.4677734375,3258.43994140625
2020-07-30,11111.2138671875,3246.219970703125
2020-07-31,11323.466796875,3271.1201171875
2020-08-03,11246.3486328125,3294.610107421875
2020-08-04,11205.892578125,3306.510009765625
2020-08-05,11747.0224609375,3327.77001953125
2020-08-06,11779.7734375,3349.159912109375
2020-08-07,11601.47265625,3351.280029296875
2020-08-10,11878.111328125,3360.469970703125
2020-08-11,11410.525390625,3333.68994140625
2020-08-12,11584.9345703125,3380.35009765625
2020-08-13,11784.1376953125,3373.429931640625
2020-08-14,11768.87109375,3372.85009765625
2020-08-17,12254.40234375,3381.989990234375
2020-08-18,11991.2333984375,3389.780029296875
2020-08-19,11758.283203125,3374.85009765625
2020-08-20,11878.3720703125,3385.510009765625
2020-08-21,11592.4892578125,3397.159912109375
2020-08-24,11774.595703125,3431.280029296875
2020-08-25,11366.134765625,3443.6201171875
2020-08-26,11488.36328125,3478.72998046875
2020-08-27,11323.3974609375,3484.550048828125
2020-08-28,11542.5,3508.010009765625
2020-08-31,11680.8203125,3500.31005859375
2020-09-01,11970.478515625,3526.64990234375
2020-09-02,11414.0341796875,3580.840087890625
2020-09-03,10245.296875,3455.06005859375
2020-09-04,10511.8134765625,3426.9599609375
2020-09-08,10131.5166015625,3331.840087890625
2020-09-09,10242.34765625,3398.9599609375
2020-09-10,10363.138671875,3339.18994140625
2020-09-11,10400.9150390625,3340.969970703125
2020-09-14,10680.837890625,3383.5400390625
2020-09-15,10796.951171875,3401.199951171875
2020-09-16,10974.9052734375,3385.489990234375
2020-09-17,10948.990234375,3357.010009765625
2020-09-18,10944.5859375,3319.469970703125
2020-09-21,10462.259765625,3281.06005859375
2020-09-22,10538.4599609375,3315.570068359375
2020-09-23,10246.1865234375,3236.919921875
2020-09-24,10760.06640625,3246.590087890625
2020-09-25,10692.716796875,3298.4599609375
2020-09-28,10709.65234375,3351.60009765625
2020-09-29,10844.640625,3335.469970703125
2020-09-30,10784.4912109375,3363.0
2020-10-01,10619.4521484375,3380.800048828125
2020-10-02,10575.974609375,3348.419921875
2020-10-05,10793.33984375,3408.60009765625
2020-10-06,10604.40625,3360.969970703125
2020-10-07,10668.96875,3419.43994140625
2020-10-08,10915.685546875,3446.830078125
2020-10-09,11064.4580078125,3477.139892578125
2020-10-12,11555.36328125,3534.219970703125
2020-10-13,11425.8994140625,3511.929931640625
2020-10-14,11429.5068359375,3488.669921875
2020-10-15,11495.349609375,3483.340087890625
2020-10-16,11322.123046875,3483.81005859375
2020-10-19,11742.037109375,3426.919921875
2020-10-20,11916.3349609375,3443.1201171875
2020-10-21,12823.689453125,3435.56005859375
2020-10-22,12965.8916015625,3453.489990234375
2020-10-23,12931.5390625,3465.389892578125
2020-10-26,13075.248046875,3400.969970703125
2020-10-27,13654.21875,3390.679931640625
2020-10-28,13271.28515625,3271.030029296875
2020-10-29,13437.8828125,3310.110107421875
2020-10-30,13546.5224609375,3269.9599609375
2020-11-02,13550.4892578125,3310.239990234375
2020-11-03,13950.30078125,3369.159912109375
2020-11-04,14133.70703125,3443.43994140625
2020-11-05,15579.8486328125,3510.449951171875
2020-11-06,15565.880859375,3509.43994140625
2020-11-09,15332.3154296875,3550.5
2020-11-10,15290.90234375,3545.530029296875
2020-11-11,15701.33984375,3572.659912109375
2020-11-12,16276.34375,3537.010009765625
2020-11-13,16317.80859375,3585.14990234375
2020-11-16,16716.111328125,3626.909912109375
2020-11-17,17645.40625,3609.530029296875
2020-11-18,17804.005859375,3567.7900390625
2020-11-19,17817.08984375,3581.8701171875
2020-11-20,18621.314453125,3557.5400390625
2020-11-23,18364.12109375,3577.590087890625
2020-11-24,19107.46484375,3635.409912109375
2020-11-25,18732.12109375,3629.64990234375
2020-11-27,17108.40234375,3638.35009765625
2020-11-30,19625.8359375,3621.6298828125
2020-12-01,18802.998046875,3662.449951171875
2020-12-02,19201.091796875,3669.010009765625
2020-12-03,19445.3984375,3666.719970703125
2020-12-04,18699.765625,3699.1201171875
2020-12-07,19191.630859375,3691.9599609375
2020-12-08,18321.14453125,3702.25
2020-12-09,18553.916015625,3672.820068359375
2020-12-10,18264.9921875,3668.10009765625
2020-12-11,18058.904296875,3663.4599609375
2020-12-14,19246.64453125,3647.489990234375
2020-12-15,19417.076171875,3694.6201171875
2020-12-16,21310.59765625,3701.169921875
2020-12-17,22805.162109375,3722.47998046875
2020-12-18,23137.9609375,3709.409912109375
2020-12-21,22803.08203125,3694.919921875
2020-12-22,23783.029296875,3687.260009765625
2020-12-23,23241.345703125,3690.010009765625
2020-12-24,23735.94921875,3703.06005859375
2020-12-28,27084.80859375,3735.360107421875
2020-12-29,27362.4375,3727.0400390625
2020-12-30,28840.953125,3732.0400390625
2020-12-31,29001.720703125,3756.070068359375
2021-01-04,31971.9140625,3700.64990234375
2021-01-05,33992.4296875,3726.860107421875
2021-01-06,36824.36328125,3748.139892578125
2021-01-07,39371.04296875,3803.7900390625
2021-01-08,40797.609375,3824.679931640625
2021-01-11,35566.65625,3799.610107421875
2021-01-12,33922.9609375,3801.18994140625
2021-01-13,37316.359375,3809.840087890625
2021-01-14,39187.328125,3795.5400390625
2021-01-15,36825.3671875,3768.25
2021-01-19,36069.8046875,3798.909912109375
2021-01-20,35547.75,3851.85009765625
2021-01-21,30825.69921875,3853.070068359375
2021-01-22,33005.76171875,3841.469970703125
2021-01-25,32366.392578125,3855.360107421875
2021-01-26,32569.849609375,3849.6201171875
2021-01-27,30432.546875,3750.77001953125
2021-01-28,33466.09765625,3787.3798828125
2021-01-29,34316.38671875,3714.239990234375
2021-02-01,33537.17578125,3773.860107421875
2021-02-02,35510.2890625,3826.31005859375
2021-02-03,37472.08984375,3830.169921875
2021-02-04,36926.06640625,3871.739990234375
2021-02-05,38144.30859375,3886.830078125
2021-02-08,46196.46484375,3915.590087890625
2021-02-09,46481.10546875,3911.22998046875
2021-02-10,44918.18359375,3909.8798828125
2021-02-11,47909.33203125,3916.3798828125
2021-02-12,47504.8515625,3934.830078125
2021-02-16,49199.87109375,3932.590087890625
2021-02-17,52149.0078125,3931.330078125
2021-02-18,51679.796875,3913.969970703125
2021-02-19,55888.1328125,3906.7099609375
2021-02-22,54207.3203125,3876.5
2021-02-23,48824.42578125,3881.3701171875
2021-02-24,49705.33203125,3925.429931640625
2021-02-25,47093.8515625,3829.340087890625
2021-02-26,46339.76171875,3811.14990234375
2021-03-01,49631.2421875,3901.820068359375
2021-03-02,48378.98828125,3870.2900390625
2021-03-03,50538.2421875,3819.719970703125
2021-03-04,48561.16796875,3768.469970703125
2021-03-05,48927.3046875,3841.93994140625
2021-03-08,52246.5234375,3821.35009765625
2021-03-09,54824.1171875,3875.43994140625
2021-03-10,56008.55078125,3898.81005859375
2021-03-11,57805.12109375,3939.340087890625
2021-03-12,57332.08984375,3943.340087890625
2021-03-15,55907.19921875,3968.93994140625
2021-03-16,56804.90234375,3962.7099609375
2021-03-17,58870.89453125,3974.1201171875
2021-03-18,57858.921875,3915.4599609375
2021-03-19,58346.65234375,3913.10009765625
2021-03-22,54529.14453125,3940.590087890625
2021-03-23,54738.9453125,3910.52001953125
2021-03-24,52774.265625,3889.139892578125
2021-03-25,51704.16015625,3909.52001953125
2021-03-26,55137.3125,3974.5400390625
2021-03-29,57750.19921875,3971.090087890625
2021-03-30,58917.69140625,3958.550048828125
2021-03-31,58918.83203125,3972.889892578125
2021-04-01,59095.80859375,4019.8701171875
2021-04-05,59057.87890625,4077.909912109375
2021-04-06,58192.359375,4073.93994140625
2021-04-07,56048.9375,4079.949951171875
2021-04-08,58323.953125,4097.169921875
2021-04-09,58245.00390625,4128.7998046875
2021-04-12,59893.453125,4127.990234375
2021-04-13,63503.45703125,4141.58984375
2021-04-14,63109.6953125,4124.66015625
2021-04-15,63314.01171875,4170.419921875
2021-04-16,61572.7890625,4185.47021484375
2021-04-19,55724.265625,4163.259765625
2021-04-20,56473.03125,4134.93994140625
2021-04-21,53906.08984375,4173.419921875
2021-04-22,51762.2734375,4134.97998046875
2021-04-23,51093.65234375,4180.169921875
2021-04-26,54021.75390625,4187.6201171875
2021-04-27,55033.1171875,4186.72021484375
2021-04-28,54824.703125,4183.18017578125
2021-04-29,53555.109375,4211.47021484375
2021-04-30,57750.17578125,4181.169921875
2021-05-03,57200.29296875,4192.66015625
2021-05-04,53333.5390625,4164.66015625
2021-05-05,57424.0078125,4167.58984375
2021-05-06,56396.515625,4201.6201171875
2021-05-07,57356.40234375,4232.60009765625
2021-05-10,55859.796875,4188.43017578125
2021-05-11,56704.57421875,4152.10009765625
2021-05-12,49150.53515625,4063.0400390625
2021-05-13,49716.19140625,4112.5
2021-05-14,49880.53515625,4173.85009765625
2021-05-17,43537.51171875,4163.2900390625
2021-05-18,42909.40234375,4127.830078125
2021-05-19,37002.44140625,4115.68017578125
2021-05-20,40782.73828125,4159.1201171875
2021-05-21,37304.69140625,4155.85986328125
2021-05-24,38705.98046875,4197.0498046875
2021-05-25,38402.22265625,4188.1298828125
2021-05-26,39294.19921875,4195.990234375
2021-05-27,38436.96875,4200.8798828125
2021-05-28,35697.60546875,4204.10986328125
2021-06-01,36684.92578125,4202.0400390625
2021-06-02,37575.1796875,4208.1201171875
2021-06-03,39208.765625,4192.85009765625
2021-06-04,36894.40625,4229.89013671875
2021-06-07,33560.70703125,4226.52001953125
2021-06-08,33472.6328125,4227.259765625
2021-06-09,37345.12109375,4219.5498046875
2021-06-10,36702.59765625,4239.18017578125
2021-06-11,37334.3984375,4247.43994140625
2021-06-14,40218.4765625,4255.14990234375
2021-06-15,40406.26953125,4246.58984375
2021-06-16,38347.0625,4223.7001953125
2021-06-17,38053.50390625,4221.85986328125
2021-06-18,35787.24609375,4166.4501953125
2021-06-21,31676.693359375,4224.7900390625
2021-06-22,32505.66015625,4246.43994140625
2021-06-23,33723.02734375,4241.83984375
2021-06-24,34662.4375,4266.490234375
2021-06-25,31637.779296875,4280.7001953125
2021-06-28,34434.3359375,4290.60986328125
2021-06-29,35867.77734375,4291.7998046875
2021-06-30,35040.8359375,4297.5
2021-07-01,33572.1171875,4319.93994140625
2021-07-02,33897.046875,4352.33984375
2021-07-06,34235.1953125,4343.5400390625
2021-07-07,33855.328125,4358.1298828125
2021-07-08,32877.37109375,4320.81982421875
2021-07-09,33798.01171875,4369.5498046875
2021-07-12,33155.84765625,4384.6298828125
2021-07-13,32702.025390625,4369.2099609375
2021-07-14,32822.34765625,4374.2998046875
2021-07-15,31780.73046875,4360.02978515625
2021-07-16,31421.5390625,4327.16015625
2021-07-19,30817.83203125,4258.490234375
2021-07-20,29807.34765625,4323.06005859375
2021-07-21,32110.693359375,4358.68994140625
2021-07-22,32313.10546875,4367.47998046875
2021-07-23,33581.55078125,4411.7900390625
2021-07-26,37337.53515625,4422.2998046875
2021-07-27,39406.94140625,4401.4599609375
2021-07-28,39995.90625,4400.64013671875
2021-07-29,40008.421875,4419.14990234375
2021-07-30,42235.546875,4395.259765625
2021-08-02,39201.9453125,4387.16015625
2021-08-03,38152.98046875,4423.14990234375
2021-08-04,39747.50390625,4402.66015625
2021-08-05,40869.5546875,4429.10009765625
2021-08-06,42816.5,4436.52001953125
2021-08-09,46365.40234375,4432.35009765625
2021-08-10,45585.03125,4436.75
2021-08-11,45593.63671875,4442.41015625
2021-08-12,44428.2890625,4460.830078125
2021-08-13,47793.3203125,4468.0
2021-08-16,46004.484375,4479.7099609375
2021-08-17,44695.359375,4448.080078125
2021-08-18,44801.1875,4400.27001953125
2021-08-19,46717.578125,4405.7998046875
2021-08-20,49339.17578125,4441.669921875
2021-08-23,49546.1484375,4479.52978515625
2021-08-24,47706.1171875,4486.22998046875
2021-08-25,48960.7890625,4496.18994140625
2021-08-26,46942.21875,4470.0
2021-08-27,49058.66796875,4509.3701171875
2021-08-30,47054.984375,4528.7900390625
2021-08-31,47166.6875,4522.68017578125
2021-09-01,48847.02734375,4524.08984375
2021-09-02,49327.72265625,4536.9501953125
2021-09-03,50025.375,4535.43017578125
2021-09-07,46811.12890625,4520.02978515625
2021-09-08,46091.390625,4514.06982421875
2021-09-09,46391.421875,4493.27978515625
2021-09-10,44883.91015625,4458.580078125
2021-09-13,44963.07421875,4468.72998046875
2021-09-14,47092.4921875,4443.0498046875
2021-09-15,48176.34765625,4480.7001953125
2021-09-16,47783.359375,4473.75
2021-09-17,47267.51953125,4432.990234375
2021-09-20,42843.80078125,4357.72998046875
2021-09-21,40693.67578125,4354.18994140625
2021-09-22,43574.5078125,4395.64013671875
2021-09-23,44895.09765625,4448.97998046875
2021-09-24,42839.75,4455.47998046875
2021-09-27,42235.73046875,4443.10986328125
2021-09-28,41034.54296875,4352.6298828125
2021-09-29,41564.36328125,4359.4599609375
2021-09-30,43790.89453125,4307.5400390625
2021-10-01,48116.94140625,4357.0400390625
2021-10-04,49112.90234375,4300.4599609375
2021-10-05,51514.8125,4345.72021484375
2021-10-06,55361.44921875,4363.5498046875
2021-10-07,53805.984375,4399.759765625
2021-10-08,53967.84765625,4391.33984375
2021-10-11,57484.7890625,4361.18994140625
2021-10-12,56041.05859375,4350.64990234375
2021-10-13,57401.09765625,4363.7998046875
2021-10-14,57321.5234375,4438.259765625
2021-10-15,61593.94921875,4471.3701171875
2021-10-18,62026.078125,4486.4599609375
2021-10-19,64261.9921875,4519.6298828125
2021-10-20,65992.8359375,4536.18994140625
2021-10-21,62210.171875,4549.77978515625
2021-10-22,60692.265625,4544.89990234375
2021-10-25,63039.82421875,4566.47998046875
2021-10-26,60363.79296875,4574.7900390625
2021-10-27,58482.38671875,4551.68017578125
2021-10-28,60622.13671875,4596.419921875
2021-10-29,62227.96484375,4605.3798828125
2021-11-01,61004.40625,4613.669921875
2021-11-02,63226.40234375,4630.64990234375
2021-11-03,62970.046875,4660.56982421875
2021-11-04,61452.23046875,4680.06005859375
2021-11-05,61125.67578125,4697.52978515625
2021-11-08,67566.828125,4701.7001953125
2021-11-09,66971.828125,4685.25
2021-11-10,64995.23046875,4646.7099609375
2021-11-11,64949.9609375,4649.27001953125
2021-11-12,64155.94140625,4682.85009765625
2021-11-15,63557.87109375,4682.7998046875
2021-11-16,60161.24609375,4700.89990234375
2021-11-17,60368.01171875,4688.669921875
2021-11-18,56942.13671875,4704.5400390625
2021-11-19,58119.578125,4697.9599609375
2021-11-22,56289.2890625,4682.93994140625
2021-11-23,57569.07421875,4690.7001953125
2021-11-24,56280.42578125,4701.4599609375
2021-11-26,53569.765625,4594.6201171875
2021-11-29,57806.56640625,4655.27001953125
2021-11-30,57005.42578125,4567.0
2021-12-01,57229.828125,4513.0400390625
2021-12-02,56477.81640625,4577.10009765625
2021-12-03,53598.24609375,4538.43017578125
2021-12-06,50582.625,4591.669921875
2021-12-07,50700.0859375,4686.75
2021-12-08,50504.796875,4701.2099609375
2021-12-09,47672.12109375,4667.4501953125
2021-12-10,47243.3046875,4712.02001953125
2021-12-13,46737.48046875,4668.97021484375
2021-12-14,46612.6328125,4634.08984375
2021-12-15,48896.72265625,4709.85009765625
2021-12-16,47665.42578125,4668.669921875
2021-12-17,46202.14453125,4620.64013671875
2021-12-20,46880.27734375,4568.02001953125
2021-12-21,48936.61328125,4649.22998046875
2021-12-22,48628.51171875,4696.56005859375
2021-12-23,50784.5390625,4725.7900390625
2021-12-27,50640.41796875,4791.18994140625
2021-12-28,47588.85546875,4786.35009765625
2021-12-29,46444.7109375,4793.06005859375
2021-12-30,47178.125,4778.72998046875
2021-12-31,46306.4453125,4766.18017578125
2022-01-03,46458.1171875,4796.56005859375
2022-01-04,45897.57421875,4793.5400390625
2022-01-05,43569.00390625,4700.580078125
2022-01-06,43160.9296875,4696.0498046875
2022-01-07,41557.90234375,4677.02978515625
2022-01-10,41821.26171875,4670.2900390625
2022-01-11,42735.85546875,4713.06982421875
2022-01-12,43949.1015625,4726.35009765625
2022-01-13,42591.5703125,4659.02978515625
2022-01-14,43099.69921875,4662.85009765625
2022-01-18,42375.6328125,4577.10986328125
2022-01-19,41744.328125,4532.759765625
2022-01-20,40680.41796875,4482.72998046875
2022-01-21,36457.31640625,4397.93994140625
2022-01-24,36654.328125,4410.1298828125
2022-01-25,36954.00390625,4356.4501953125
2022-01-26,36852.12109375,4349.93017578125
2022-01-27,37138.234375,4326.509765625
2022-01-28,37784.33203125,4431.85009765625
2022-01-31,38483.125,4515.5498046875
2022-02-01,38743.2734375,4546.5400390625
2022-02-02,36952.984375,4589.3798828125
2022-02-03,37154.6015625,4477.43994140625
2022-02-04,41500.875,4500.52978515625
2022-02-07,43840.28515625,4483.8701171875
2022-02-08,44118.4453125,4521.5400390625
2022-02-09,44338.796875,4587.18017578125
2022-02-10,43565.11328125,4504.080078125
2022-02-11,42407.9375,4418.64013671875
2022-02-14,42586.91796875,4401.669921875
2022-02-15,44575.203125,4471.06982421875
2022-02-16,43961.859375,4475.009765625
2022-02-17,40538.01171875,4380.259765625
2022-02-18,40030.9765625,4348.8701171875
2022-02-22,38286.02734375,4304.759765625
2022-02-23,37296.5703125,4225.5
2022-02-24,38332.609375,4288.7001953125
2022-02-25,39214.21875,4384.64990234375
2022-02-28,43193.234375,4373.93994140625
2022-03-01,44354.63671875,4306.259765625
2022-03-02,43924.1171875,4386.5400390625
2022-03-03,42451.7890625,4363.490234375
2022-03-04,39137.60546875,4328.8701171875
2022-03-07,38062.0390625,4201.08984375
2022-03-08,38737.26953125,4170.7001953125
2022-03-09,41982.92578125,4277.8798828125
2022-03-10,39437.4609375,4259.52001953125
2022-03-11,38794.97265625,4204.31005859375
2022-03-14,39666.75390625,4173.10986328125
2022-03-15,39338.78515625,4262.4501953125
2022-03-16,41143.9296875,4357.85986328125
2022-03-17,40951.37890625,4411.669921875
2022-03-18,41801.15625,4463.1201171875
2022-03-21,41077.99609375,4461.18017578125
2022-03-22,42358.80859375,4511.60986328125
2022-03-23,42892.95703125,4456.240234375
2022-03-24,43960.93359375,4520.16015625
2022-03-25,44348.73046875,4543.06005859375
2022-03-28,47128.00390625,4575.52001953125
2022-03-29,47465.73046875,4631.60009765625
2022-03-30,47062.6640625,4602.4501953125
2022-03-31,45538.67578125,4530.41015625
2022-04-01,46281.64453125,4545.85986328125
2022-04-04,46622.67578125,4582.64013671875
2022-04-05,45555.9921875,4525.1201171875
2022-04-06,43206.73828125,4481.14990234375
2022-04-07,43503.84765625,4500.2099609375
2022-04-08,42287.6640625,4488.27978515625
2022-04-11,39521.90234375,4412.52978515625
2022-04-12,40127.18359375,4397.4501953125
2022-04-13,41166.73046875,4446.58984375
2022-04-14,39935.515625,4392.58984375
2022-04-18,40826.21484375,4391.68994140625
2022-04-19,41502.75,4462.2099609375
2022-04-20,41374.37890625,4459.4501953125
2022-04-21,40527.36328125,4393.66015625
2022-04-22,39740.3203125,4271.77978515625
2022-04-25,40458.30859375,4296.1201171875
2022-04-26,38117.4609375,4175.2001953125
2022-04-27,39241.12109375,4183.9599609375
2022-04-28,39773.828125,4287.5
2022-04-29,38609.82421875,4131.93017578125
2022-05-02,38529.328125,4155.3798828125
2022-05-03,37750.453125,4175.47998046875
2022-05-04,39698.37109375,4300.169921875
2022-05-05,36575.140625,4146.8701171875
2022-05-06,36040.921875,4123.33984375
2022-05-09,30296.953125,3991.239990234375
2022-05-10,31022.90625,4001.050048828125
2022-05-11,28936.35546875,3935.179931640625
2022-05-12,29047.751953125,3930.080078125
2022-05-13,29283.103515625,4023.889892578125
2022-05-16,29862.91796875,4008.010009765625
2022-05-17,30425.857421875,4088.85009765625
2022-05-18,28720.271484375,3923.679931640625
2022-05-19,30314.333984375,3900.7900390625
2022-05-20,29200.740234375,3901.360107421875
2022-05-23,29098.91015625,3973.75
2022-05-24,29655.5859375,3941.47998046875
2022-05-25,29562.361328125,3978.72998046875
2022-05-26,29267.224609375,4057.840087890625
2022-05-27,28627.57421875,4158.240234375
2022-05-31,31792.310546875,4132.14990234375
2022-06-01,29799.080078125,4101.22998046875
2022-06-02,30467.48828125,4176.81982421875
2022-06-03,29704.390625,4108.5400390625
2022-06-06,31370.671875,4121.43017578125
2022-06-07,31155.478515625,4160.68017578125
2022-06-08,30214.35546875,4115.77001953125
2022-06-09,30111.998046875,4017.820068359375
2022-06-10,29083.8046875,3900.860107421875
2022-06-13,22487.388671875,3749.6298828125
2022-06-14,22206.79296875,3735.47998046875
2022-06-15,22572.83984375,3789.989990234375
2022-06-16,20381.650390625,3666.77001953125
2022-06-17,20471.482421875,3674.840087890625
2022-06-21,20710.59765625,3764.7900390625
2022-06-22,19987.029296875,3759.889892578125
2022-06-23,21085.876953125,3795.72998046875
2022-06-24,21231.65625,3911.739990234375
2022-06-27,20735.478515625,3900.110107421875
2022-06-28,20280.634765625,3821.550048828125
2022-06-29,20104.0234375,3818.830078125
2022-06-30,19784.7265625,3785.3798828125
2022-07-01,19269.3671875,3825.330078125
2022-07-05,20190.115234375,3831.389892578125
2022-07-06,20548.24609375,3845.080078125
2022-07-07,21637.587890625,3902.6201171875
2022-07-08,21731.1171875,3899.3798828125
2022-07-11,19970.556640625,3854.429931640625
2022-07-12,19323.9140625,3818.800048828125
2022-07-13,20212.07421875,3801.780029296875
2022-07-14,20569.919921875,3790.3798828125
2022-07-15,20836.328125,3863.159912109375
2022-07-18,22485.689453125,3830.85009765625
2022-07-19,23389.43359375,3936.68994140625
2022-07-20,23231.732421875,3959.89990234375
2022-07-21,23164.62890625,3998.949951171875
2022-07-22,22714.978515625,3961.6298828125
2022-07-25,21361.701171875,3966.840087890625
2022-07-26,21239.75390625,3921.050048828125
2022-07-27,22930.548828125,4023.610107421875
2022-07-28,23843.88671875,4072.429931640625
2022-07-29,23804.6328125,4130.2900390625
2022-08-01,23314.19921875,4118.6298828125
2022-08-02,22978.1171875,4091.18994140625
2022-08-03,22846.5078125,4155.169921875
2022-08-04,22630.95703125,4151.93994140625
2022-08-05,23289.314453125,4145.18994140625
2022-08-08,23809.486328125,4140.06005859375
2022-08-09,23164.318359375,4122.47021484375
2022-08-10,23947.642578125,4210.240234375
2022-08-11,23957.529296875,4207.27001953125
2022-08-12,24402.818359375,4280.14990234375
2022-08-15,24136.97265625,4297.14013671875
2022-08-16,23883.291015625,4305.2001953125
2022-08-17,23335.998046875,4274.0400390625
2022-08-18,23212.73828125,4283.740234375
2022-08-19,20877.552734375,4228.47998046875
2022-08-22,21398.908203125,4137.990234375
2022-08-23,21528.087890625,4128.72998046875
2022-08-24,21395.01953125,4140.77001953125
2022-08-25,21600.904296875,4199.1201171875
2022-08-26,20260.01953125,4057.659912109375
2022-08-29,20297.994140625,4030.610107421875
2022-08-30,19796.80859375,3986.159912109375
2022-08-31,20049.763671875,3955.0
2022-09-01,20127.140625,3966.85009765625
2022-09-02,19969.771484375,3924.260009765625
2022-09-06,18837.66796875,3908.18994140625
2022-09-07,19290.32421875,3979.8701171875
2022-09-08,19329.833984375,4006.179931640625
2022-09-09,21381.15234375,4067.360107421875
2022-09-12,22370.44921875,4110.41015625
2022-09-13,20296.70703125,3932.68994140625
2022-09-14,20241.08984375,3946.010009765625
2022-09-15,19701.2109375,3901.35009765625
2022-09-16,19772.583984375,3873.330078125
2022-09-19,19544.12890625,3899.889892578125
2022-09-20,18890.7890625,3855.929931640625
2022-09-21,18547.400390625,3789.929931640625
2022-09-22,19413.55078125,3757.989990234375
2022-09-23,19297.638671875,3693.22998046875
2022-09-26,19222.671875,3655.0400390625
2022-09-27,19110.546875,3647.2900390625
2022-09-28,19426.720703125,3719.0400390625
2022-09-29,19573.05078125,3640.469970703125
2022-09-30,19431.7890625,3585.6201171875
2022-10-03,19623.580078125,3678.429931640625
2022-10-04,20336.84375,3790.929931640625
2022-10-05,20160.716796875,3783.280029296875
2022-10-06,19955.443359375,3744.52001953125
2022-10-07,19546.849609375,3639.659912109375
2022-10-10,19141.484375,3612.389892578125
2022-10-11,19051.41796875,3588.840087890625
2022-10-12,19157.4453125,3577.030029296875
2022-10-13,19382.904296875,3669.909912109375
2022-10-14,19185.65625,3583.070068359375
2022-10-17,19550.7578125,3677.949951171875
2022-10-18,19334.416015625,3719.97998046875
2022-10-19,19139.53515625,3695.159912109375
2022-10-20,19053.740234375,3665.780029296875
2022-10-21,19172.46875,3752.75
2022-10-24,19345.572265625,3797.340087890625
2022-10-25,20095.857421875,3859.110107421875
2022-10-26,20770.44140625,3830.60009765625
2022-10-27,20285.8359375,3807.300048828125
2022-10-28,20595.3515625,3901.06005859375
2022-10-31,20495.7734375,3871.97998046875
2022-11-01,20485.2734375,3856.10009765625
2022-11-02,20159.50390625,3759.68994140625
2022-11-03,20209.98828125,3719.889892578125
2022-11-04,21147.23046875,3770.550048828125
2022-11-07,20602.81640625,3806.800048828125
2022-11-08,18541.271484375,3828.110107421875
2022-11-09,15880.7802734375,3748.570068359375
2022-11-10,17586.771484375,3956.3701171875
2022-11-11,17034.29296875,3992.929931640625
2022-11-14,16618.19921875,3957.25
2022-11-15,16884.61328125,3991.72998046875
2022-11-16,16669.439453125,3958.7900390625
2022-11-17,16687.517578125,3946.56005859375
2022-11-18,16697.77734375,3965.340087890625
2022-11-21,15787.2841796875,3949.93994140625
2022-11-22,16189.76953125,4003.580078125
2022-11-23,16610.70703125,4027.260009765625
2022-11-25,16521.841796875,4026.1201171875
2022-11-28,16217.322265625,3963.93994140625
2022-11-29,16444.982421875,3957.6298828125
2022-11-30,17168.56640625,4080.110107421875
2022-12-01,16967.1328125,4076.570068359375
2022-12-02,17088.66015625,4071.699951171875
2022-12-05,16974.826171875,3998.840087890625
2022-12-06,17089.50390625,3941.260009765625
2022-12-07,16848.126953125,3933.919921875
2022-12-08,17233.474609375,3963.510009765625
2022-12-09,17133.15234375,3934.3798828125
2022-12-12,17206.4375,3990.56005859375
2022-12-13,17781.318359375,4019.64990234375
2022-12-14,17815.650390625,3995.320068359375
2022-12-15,17364.865234375,3895.75
2022-12-16,16647.484375,3852.360107421875
2022-12-19,16439.6796875,3817.659912109375
2022-12-20,16906.3046875,3821.6201171875
2022-12-21,16817.53515625,3878.43994140625
2022-12-22,16830.341796875,3822.389892578125
2022-12-23,16796.953125,3844.820068359375
2022-12-27,16717.173828125,3829.25
2022-12-28,16552.572265625,3783.219970703125
2022-12-29,16642.341796875,3849.280029296875
2022-12-30,16602.5859375,3839.5
2023-01-03,16679.857421875,3824.139892578125
2023-01-04,16863.23828125,3852.969970703125
2023-01-05,16836.736328125,3808.10009765625
2023-01-06,16951.96875,3895.080078125
2023-01-09,17196.5546875,3892.090087890625
2023-01-10,17446.29296875,3919.25
2023-01-11,17934.896484375,3969.610107421875
2023-01-12,18869.587890625,3983.169921875
2023-01-13,19909.57421875,3999.090087890625
2023-01-17,21161.51953125,3990.969970703125
